,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14126,h,3,4,3,1.69563,2.25332
1,14133,a,3,5,2,4.53244,1.2507
2,15452,a,1,1,1,0.719092,1.20722
3,15457,h,0,1,2,2.54683,2.06232
4,15470,a,3,2,0,1.63844,0.0128508
5,15478,h,1,2,2,3.0518,0.760875
6,15486,a,1,1,1,0.815144,0.955473
7,15498,h,3,4,2,3.74566,1.97826
8,15514,a,3,3,0,1.49985,0.753035
9,15518,h,3,3,1,1.98287,1.1214
10,15528,a,3,3,1,2.74594,1.61081
11,15539,h,3,1,0,1.31797,3.25581
12,15550,h,3,2,1,1.26331,0.779401
13,15565,a,3,2,1,2.0312,1.23629
14,15571,h,3,6,2,2.4614,1.85185
15,15583,a,0,1,2,2.49173,1.3375
16,15592,a,1,2,2,1.9311,0.904251
17,15600,h,3,2,0,1.73238,0.368127
18,15614,a,1,0,0,0.725987,0.210828
19,15624,h,3,4,0,1.65732,0
20,15629,a,3,2,0,2.48145,0.54225
21,15641,h,3,3,1,2.41606,0.975673
22,15648,a,3,3,0,2.95518,0.707265
23,15660,h,3,3,0,2.85565,0.104998
24,15666,a,3,2,1,3.45928,0.807935
25,15676,h,3,1,0,0.181511,0.676989
26,15688,a,3,2,1,2.51476,1.35492
27,15708,a,3,1,0,2.12357,1.26861
28,15703,h,3,2,1,1.27678,0.868116
29,15718,h,3,1,0,1.25573,0.242059
30,15729,a,1,1,1,1.0199,0.584142
31,15740,a,1,1,1,2.88353,0.0315577
32,15755,h,3,1,0,0.85992,1.06135
33,15761,a,3,2,0,2.34169,0.759966
34,15773,h,3,5,1,1.95771,1.4093
35,15782,h,3,3,1,2.30537,0.961595
36,15790,a,0,2,3,1.34382,3.16532
37,15804,h,3,5,1,3.52785,1.16043
